method,text,predicted,actual
TagTok_Stop,nognog pandak hirap si [ mention ] binay ? ? ? ?,1,0
TagTok_Stop,ata commercial nung binay,1,0
TagTok_Stop,tv ad mar roxas mas madalas commercial aldub e.,1,0
TagTok_Stop,nognog . pandak . hirap ! binay ha ! ;),1,0
TagTok_Stop,binay parin akol go binay . naks .,1,0
TagTok_Stop,si trillanes kala mo si roxas .,1,0
TagTok_Stop,siraan nyo si mar roxas wag nyo idamay si cong . leni robredo . si mar nalang !,1,0
TagTok_Stop,# halalanresults # election2016 # dayaangdilaw,1,0
TagTok_Stop,sayang grace poe ? ? mas pres tapang kayang lumaban bayan ? ? ? ?,1,0
TagTok_Stop,pag binay mo natulungan mahal eh,1,0
TagTok_Stop,[ mention ] hahaha tas nakausap akong pro binay . eagerness iboto si binay,1,0
TagTok_Stop,not binay . its about the capability and progress not the person to vote . hays,1,0
TagTok_Stop,roxas - robredo 9 ! diretso lang ! liliko ! matuwid rin !,1,0
TagTok_Stop,"masasabi nyo "" taga norte "" ? kalintianan nindo . move on na . si binay naghihintay poreber . ? ? ? ? ? ? [ url ]",1,0
TagTok_Stop,"toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap . """,1,0
TagTok_Stop,pag nanalo si mar roxas sisinghot tsinelas .,1,0
TagTok_Stop,"frnd : ba mo lalaki pau ? me : nognog . pandak . hirap . di iba , maraming nagawa . hahaha binay fan here ? ? ? ?",1,0
TagTok_Stop,"all of those alienating strategies against poe , roxas and duterte , now they are calling for unity ? really now ?",1,0
TagTok_Stop,pag napapanood ung campaign advertisment binay naalala emman ? ? ? ? ? ? ? ?,1,0
TagTok_Stop,nako si mar roxas iblock voting ano . haysss,1,0
TagTok_Stop,madadaya mar roxas . pangsecond siya . # halalanresults,1,0
TagTok_Stop,"roxas or poe daw .. ko , du30 kesa dyan 2 . ayaw nya daw . ko , sure w si digong . eh nag - uusap ? ?",1,0
TagTok_Stop,bat dame pwedeng suportahan gloc-9 si binay pa .,1,0
TagTok_Stop,"dear # marroxas , wala kameng pakialam anong suot mo bahay . di kame uunlad dyan . mas "" tattered "" ba kesa suot ko ? # phvote",1,0
TagTok_Stop,what 's good is that a victory for mar roxas means that we'll have a government that is not beholden to inc and its interests .,1,0
TagTok_Stop,"mukhang ambait bait poe noh ? hirap mabit , naaabuso . di mabait pangulo eh ! # pilipinasdebates2016",1,0
TagTok_Stop,"tingin mo , nanalo si mar roxas , maitutuloy ba tuwid daan ? if yes , anu - ano itutuloy niya ?",1,0
TagTok_Stop,# repost,1,0
TagTok_Stop,"botohin si binay pandak , nognog hirap ... i seriously don't get it",1,0
TagTok_Stop,i find the binay photo with his whole face photoshopped with ash demeaning toward people who are dark - skinned .,1,0
TagTok_Stop,""" mananalo korap ! "" "" mananalo astang diktador ! "" -mar roxas , lp # halalan2016",1,0
TagTok_Stop,in my own opinion ha pabayaan nyo nalang kesa si binay or roxas manalo,1,0
TagTok_Stop,"mar roxas , trabaho daw , wala syang drama . aba , eh wala namang boto ! hehe . # abscbnfail",1,0
TagTok_Stop,"i was truly amazed ! mayor binay has his last card "" aguinaldo doctrine of 1959 "" to effectively extinguished their past wrongdoings.omg !",1,0
TagTok_Stop,[ mention ] vote mo ? ah si binay pala . ok,1,0
TagTok_Stop,nastress camera man kay binay lakad lakad ? ? ? ?,1,0
TagTok_Stop,di si binay kanina camera ? ? don e,1,0
TagTok_Stop,sorry holding hands kami . hahahaha happy birthday vp binay . salamat lahat ! ? ? sayang i didn't … [ url ],1,0
TagTok_Stop,protect ph democracy . no to dictatorship ! no to martial law ! iboto mar roxas leni robredo !,1,0
TagTok_Stop,"roxas , pnoy , trillanes . we can smell your fear .",1,0
TagTok_Stop,rt [ mention ] : that commercial of binay that will forever annoy me .,1,0
TagTok_Stop,"e diba roxas tska binay nung debate mananalo . sige na , presidente natin . ? ? ? ?",1,0
TagTok_Stop,binay 's commercial is very funny .,1,0
TagTok_Stop,parehas relo binay wtf,1,0
TagTok_Stop,"paging fans mar roxas ! ! tweet niyo ako , akong itatanong inyo .",1,0
TagTok_Stop,kaibigan mar roxas iboboto e. medyo doubt kay roxas . :3 wew,1,0
TagTok_Stop,"you guys blame aldub , lizquen and jadine for kathniel 's waning popularity when it 's really mar roxas who 's bringing their downfall",1,0
TagTok_Stop,abs - cbn bagong tv ads panira kay mar roxas [ url ],1,0
TagTok_Stop,dear # binay . do you feel mentioning yourself to be nognog and pandak is a good campaign strategy ? fyi it only makes us laugh huehuehue ? ? ? ? ? ?,1,0
TagTok_Stop,parinigan binay marcos ? ? take it ez bro !,1,0
TagTok_Stop,grabeeeeeeee ! ! ! binay vs mar ! ! # pilipinasdebates2016,1,0
TagTok_Stop,kaibigan mar roxas leni hahahahaha,1,0
TagTok_Stop,multi - million expenses mean multi - million f …,1,0
TagTok_Stop,seats are filling up here the capiz gym . follow us for live updates of # roxasrobredo 's campaign kick off !,1,0
TagTok_Stop,"nognog , pandak , hirap , si binay ba yan ? # randomthoughts # aldubnewjourney",1,0
TagTok_Stop,""" kay naghihirap , corrupt si binay . "" grade7 student . hahaha ! ? ?",1,0
TagTok_Stop,nating patayin demokrasya ! # gustosadilaw # roro # phvoteroxas,1,0
TagTok_Stop,"don't dish it out if you can't take it ! anti - poe , anti - binay , anti - roxas ads has been flooding social media . # mds2016",1,0
TagTok_Stop,magkano ginastos nitong si binay political ads nya ? # psylinlang,1,0
TagTok_Stop,"[ mention ] [ mention ] binay : pareng digong , baka pwede ipagpaliban muna kaso samin ah ? ? ? ?",1,0
TagTok_Stop,"santiago parin ako , i mean powerplay duterte e ... collect muna charm and sympathy tapos yun .. pa yummy kumbaga",1,0
TagTok_Stop,see ? .. survey b4 pang 4th lagi si mar .. partial result dikit dikit duterte .. madaming silent maka - roxas .. :-),1,0
TagTok_Stop,[ mention ] [ mention ] yeah no doubt .. god is good ! # roxasrobredo,1,0
TagTok_Stop,kayang # du30 ' pag binoto tapos biglang pangalan roxas lumabas resibo ? haha ! # halalan2016,1,0
TagTok_Stop,imo .,1,0
TagTok_Stop,"duterte , wala si mar ! mo isupport si binay pg dq ka ! nakakaduda lang ! what 's up ? [ url ]",1,0
TagTok_Stop,feeling kinuha binay pampaboost ' popularity ' haha,1,0
TagTok_Stop,mangyayari si mar roxas magiging susunod pangulo . buo suporta kay mar roxas ! [ url ],1,0
TagTok_Stop,dear blue ribbon committee : please get on with those plunder cases versus binay . makabawi sen koko pagpili mo kay digong .,1,0
TagTok_Stop,"they said if you vote binay you are one of those bobotante , but what about those followers of aquino lol ............ lol ? ? ? ? ? ? ? ? ? ?",1,0
TagTok_Stop,"rt [ mention ] : toni : "" ano katangian niyo kaya't kayong big winner ? "" binay : "" nognog , pandak , hirap """,1,0
TagTok_Stop,"wag poe ! ! ! wag poe ! ! ! wag poe ! ! ! hear that , .[mention ] ? ! [ url ]",1,0
TagTok_Stop,# halalan2016 — watching philippines presidential debate,1,0
TagTok_Stop,"nalang manalo , please wag sina roxas , binay , poe , mar , grace jojo . please ! please !",1,0
TagTok_Stop,"binay jokes randomly : twitter , katunog rappler . # phvote",1,0
TagTok_Stop,loisaandjoshua,1,0
TagTok_Stop,"cavite , please bumoto eleksyon . wag magpadala mabubulaklak salita binay . :((( ( ( pilipinas ? ? ? ? ?",1,0
TagTok_Stop,"pano wala si duterte , si roxas mananalo ! ? hahaha chos . miriam yan .",1,0
TagTok_Stop,"trillanes just did us a favor again by airing that anti - du30 ad . in fact , it posed valid questions that has remained unanswered by du30 fans",1,0
TagTok_Stop,binay 's ad amplifies the words nognog and pandak as derogatory words to get sympathy . he sure is capitalizing on argumentum ad hominem .,1,0
TagTok_Stop,"legit naimpress tvc roxas . he stopped pretending to be someone he 's not and nakontra ' pandak , nognog ' tvc binay ? ?",1,0
TagTok_Stop,maraming ayaw kawatan ! # roxasrobredo tamang tambalan ! [ url ],1,0
TagTok_Stop,[ mention ] pangalan obituaries sandra binay,1,0
TagTok_Stop,sinasabi kapatid mar roxas . sinasabi maroxas space,1,0
TagTok_Stop,kala naglalaro coc si binay . coc nayun haha,1,0
TagTok_Stop,eh biglang humabol 2nd spot si mar roxas . # halalanresults,1,0
TagTok_Stop,ayw mg concede binay . kc dw cebu 69k lng bumoto sknya . nung ngkkampya dw 100k dw katao nkpgshake hand sknya . nbilang nya un ah ? ?,1,0
TagTok_Stop,[ mention ] truuut ! ! ! boto mo si binay wala tayong tax hahaha ? ?,1,0
TagTok_Stop,[ mention ] chaaaar tapos nanalo si binay trillanes . hahahaha deym,1,0
TagTok_Stop,binay ishdatyu ? hahahahahaha,1,0
TagTok_Stop,mar roxas di mananalo !,1,0
TagTok_Stop,"here 's grace poe 's response to mar roxas : "" anytime pwede namang mag - usap , puntong ito , ba pag - uusapan natin ? "" # huwagpoe",1,0
TagTok_Stop,ibalik si binay !,1,0
TagTok_Stop,"mar roxas is really different from binay , grace poe , duterte . he doesn’t steal . he isn’t a drama queen . he isn’t a hoodlum . # politicsph",1,0
TagTok_Stop,# respectdjdecisionformarroxas,1,0
TagTok_Stop,# apokamimaragaltayo public service is a public trust . we trust mar roxas [ url ],1,0
TagTok_Stop,"bat niyo nilagay gilid si binay ? dilim doon , di makita . ayan palakad lakad tuloy . # pilipinasdebates2016",1,0
TagTok_Stop,rt [ mention ] : why do i find binay 's campaign ads really funny ? is he trying to make me a racist ? ? ? ? ?,1,0
TagTok_Stop,binay as kokey [ url ],1,0
TagTok_Stop,"calling mar roxas "" bobo "" when he has achieved and done greater things than most of us . show a little bit of respect please :)",1,0
TagTok_Stop,"ph vote duterte kaloka ! muling tumaas 2nd place si roxas , muling bumaba 3rd place si pœ !",1,0
TagTok_Stop,"[ mention ] puro paninira pambibintang lang.binay , may napatunayan ! # onlybinaypriority4ps",1,0
TagTok_Stop,"[ mention ] jogg tayo ! ! ! oo pala , iboboto mo ? si mar roxas leni robredo ! ! !",1,0
TagTok_Stop,# aldubthevisitor,1,0
TagTok_Stop,"q : ba kayo natatakot baka magtampo si binay ? erap : wala tayong magagawa , kabig puso ko .",1,0
TagTok_Stop,feel mar roxas mananalo .,1,0
TagTok_Stop,wag umasa mar roxas masasaktan kalang ? ? ? ?,1,0
TagTok_Stop,"noy : sige please , makukulong nanalo si mar roxas ! [ url ]",1,0
TagTok_Stop,[ mention ] binay dya enuh . hahaha . pinaka napansin ilong e. tangos . perfect !,1,0
TagTok_Stop,"itsura binay sya nognog , pandak , hirap ? ? ?",1,0
TagTok_Stop,roxas please . wag si duterte ! ? ?,1,0
TagTok_Stop,"rt [ mention ] : malaki pinagkaiba binay kay alma . si binay , nognog . si alma , moreno . ? ?",1,0
TagTok_Stop,surveys rarely predict the teal out one of elections . i predict a # roxasrobredo win ! the silent majority is silent no more !,1,0
TagTok_Stop,i don't know issue mo grace poe juanco,1,0
TagTok_Stop,[ mention ] paki interview si mar roxas nafifeel nya ngyon . thank you ! # du30 ? ?,1,0
TagTok_Stop,im certain roxas wouldn't win,1,0
TagTok_Stop,pinagsasabe mo mar roxas ! ! # pilipinasdebates2016,1,0
TagTok_Stop,"toni : anong katangian nyo kaya't kayo karapat big winner ? binay : nognog , pandak , hirap ? ? ? ? ? ? ? ? # repost",1,0
TagTok_Stop,omg binay actually threw shade ? ? ? ?,1,0
TagTok_Stop,bagay sila . marso . lipas na .,1,0
TagTok_Stop,"rt [ mention ] : pag ayaw kay mar , maka binay agad ! ? ? ? wag ganun uy . magtatampo ibang kandidato . # aldubbirthdayplan [ url ]",1,0
TagTok_Stop,puro kayo sandro marcos . eh bat di nyo pag nasahan yong anak binay !,1,0
TagTok_Stop,"[ mention ] nognog pandak hirap di iba , maramig nagawa . si binay . trisya ? ? ?",1,0
TagTok_Stop,# fightroxasrobredo,1,0
TagTok_Stop,"pakialaman mo si roxas mo sir rod , wag puro nega tweet about duterte . di mo ata matanggap talo yang manok mo . ? ?",1,0
TagTok_Stop,"+ if binay was in duterte 's position i bet you'd all be empowering that up student . would you still say , "" public official yan , wag ganyan""+",1,0
TagTok_Stop,binay bling,1,0
TagTok_Stop,"we must exert more now that black propaganda is its peak against # duterte2016 , tuloy lang ! ! duterte till the end [ url ]",1,0
TagTok_Stop,"binay : nognog , pandak , at palakad lakad nag s speech ? ?",1,0
TagTok_Stop,"rt [ mention ] : migz zubirri inadopt sen . slate nina pres . candidate poe , binay duterte di alam 3 iboboto sa …",1,0
TagTok_Stop,[ mention ] [ mention ] [ mention ] [ mention ] [ mention ] [ mention ] [ mention ] forever itom binay ! ! boyscouttt,1,0
TagTok_Stop,mamamatay ba kayo ad binay ?,1,0
TagTok_Stop,iboboto sina senator delima highly qualified mar roxas malinaw plataporma inang bayan,1,0
TagTok_Stop,"nag aaway tapos nag aaway tatay , nanay ate kay binay tapos napapansin inubusan ulam .",1,0
TagTok_Stop,binay ! hahahaha ? ? ? ? ? ? [ url ],1,0
TagTok_Stop,eat that mar roxas ! ! # onelucman [ url ],1,0
mBERT_Slang_Stop,made my night!!! iyan si binay! ???????? [url],1,0
mBERT_Slang_Stop,"boy: ba mo lalaki? girl: nognog,pandak,laki hirap nagawa. hahahahahhah ???? si binay be??",1,0
mBERT_Slang_Stop,hay nako basta binay . binay . haha,1,0
mBERT_Slang_Stop,eh si binay?? haha,1,0
mBERT_Slang_Stop,decent?which part of mar roxas is decent?none.so shut up nalang. #soshutupnalangseries [url],1,0
mBERT_Slang_Stop,isyu lalo ayaw ipaliwanag yaman binay. #1negros4marleni #marlenisanegros,1,0
mBERT_Slang_Stop,#daangmatuwid,1,0
mBERT_Slang_Stop,e ayoko kay mar roxas.,1,0
mBERT_Slang_Stop,"hay buhay naman!! grace poe ""may bagong umagang parating!"", kay binay ""parating parating na!"" buhay namn???????????",1,0
mBERT_Slang_Stop,pandak si binay? wow,1,0
mBERT_Slang_Stop,"my prayers: umangat si cayetano, makahabol si roxas, bumaba 13th place si pacquiao, consistent rating mayor. godbless ??",1,0
mBERT_Slang_Stop,oo si binay,1,0
mBERT_Slang_Stop,rt [mention]: nakakairita commercial mar roxas?,1,0
mBERT_Slang_Stop,binay for .______ [url],1,0
mBERT_Slang_Stop,nagwawala itong katabi porket si duterte ayyyy pang habulin poe yann!!!!,1,0
mBERT_Slang_Stop,"*sandro and baste are fighting * sandro: ""if you can't handle me my binay, then you don't deserve me my miriam."" #rp69fanfic",1,0
mBERT_Slang_Stop,tita yam: ayaw niyo pera ah. pag nagkapera bahala kayo dyan haha,1,0
mBERT_Slang_Stop,abot abot mo commercial binay!! ?????? [url],1,0
mBERT_Slang_Stop,baligod said poe and binay camps didn't approach him since he filed cases against some of their members.,1,0
mBERT_Slang_Stop,"binay: mauupo pagkapangulo...di magkakaroon pagbabago, giginhawa buhay masang pilipino. #voteph2016",1,0
mBERT_Slang_Stop,man maitelevised abscbn problema duterte votes receipts roxas. bias tlaaga #elections2016 #unacceptabl,1,0
mBERT_Slang_Stop,[mention] nognog. pandak. iyan si binay asawa binoy ????????,1,0
mBERT_Slang_Stop,gwapo lagi binay eh hahahaha,1,0
mBERT_Slang_Stop,"retweeted tv patrol ([mention]): #tvpatrol vp binay, iginiit wala siyang kinalaman desisyon anak sa... [url]",1,0
mBERT_Slang_Stop,nag trending si binay twitter.. negative puros ??????????????????,1,0
mBERT_Slang_Stop,"""mananalo karapatdapat"" -mar roxas karapatadapat si du30 hahahaha",1,0
mBERT_Slang_Stop,#pbbthebigweekend,1,0
mBERT_Slang_Stop,kahawig nung babae si nancy binay ??,1,0
mBERT_Slang_Stop,pag nanalo si mar or binay mag sisimula mag graffiti anti-gov shit. lol,1,0
mBERT_Slang_Stop,"""but you expect me to jump up on board with you and ride off into your delusional sunset."" (king of anything, sara bareilles to mar roxas)",1,0
mBERT_Slang_Stop,umalma kampo vp binay pahayag cayetano tila pagkakapareho transaksyon binay rcbc...,1,0
mBERT_Slang_Stop,i think mar roxas should concede too. ??,1,0
mBERT_Slang_Stop,"madalang mabanggit si jojo binay nowadays a... relevant ba? sayang limang surveys, utog in the end. #binaynyeh",1,0
mBERT_Slang_Stop,only binay commercial. huwaaw kinakalaban si belo tagline,1,0
mBERT_Slang_Stop,don't bash dj because he supporting mar roxas. grow up please #psypagyanig,1,0
mBERT_Slang_Stop,[mention] foreigners should not intervene our political practice like grace poe an american #duterteroadtomalacanang duterte/cayetano,1,0
mBERT_Slang_Stop,napanuod advertisement binay. parang matanggap nognog ako.,1,0
mBERT_Slang_Stop,papa si mar roxas pa! ??,1,0
mBERT_Slang_Stop,"#binay:say,yes, i'm a sinner; but no, i'm not corrupt!&amp; to say it with fear, lest we accept that corruption as just another sin.#popefrancis",1,0
mBERT_Slang_Stop,"""my good friends here, miriam and grace"" ayan plastic. ???? #pilipinasdebates2016",1,0
mBERT_Slang_Stop,mom had dinner with sen. n. binay. wayuk si mother,1,0
mBERT_Slang_Stop,commercial binay,1,0
mBERT_Slang_Stop,babaeng nasa political ad mar roxas nabigyan kuno relocation pabahay [url],1,0
mBERT_Slang_Stop,"rt [mention]: pinagkaiba nancy binay alma moreno? si nancy, nognog si alma, moreno",1,0
mBERT_Slang_Stop,"they say when you find that guy who makes you mad and makes you laugh the same time, he's the one. mar roxas, ata. ??????",1,0
mBERT_Slang_Stop,poe! ungasan mo si roxas! #halalan2016,1,0
mBERT_Slang_Stop,"poe is more deserving than roxas&amp;du30 , no to sayang poe .. mypresidentis gracepoe",1,0
mBERT_Slang_Stop,the amount of shade being thrown binay ha,1,0
mBERT_Slang_Stop,"itinuturong dummy binay, pumalag [url]",1,0
mBERT_Slang_Stop,"pag yang resulta naiba pa, si mar roxas nangunguna, alam na!! ??",1,0
mBERT_Slang_Stop,si mar roxas kaklase nating magtetake risk masabi recitation masyadong bilib 'di nag-iisip.,1,0
mBERT_Slang_Stop,[mention] nakakaimbyerna pagdedefend kay binay,1,0
mBERT_Slang_Stop,nung si tado niloko nagalit ka. eh diba nagpapasaya sinasbi mo nung niloko mo sina binay soho?,1,0
mBERT_Slang_Stop,so tired of reading kim henares vs pia. how bout you find out why police can't find binay's bagmen. [url],1,0
mBERT_Slang_Stop,binay threathening? katanga! nautusan tong ombudsman to dilaw! #onlybinay #gobinay,1,0
mBERT_Slang_Stop,"[mention] magsama binay.. tutal kapartida nya painumin mya pills, jamming sila! hahahahahahahaha",1,0
mBERT_Slang_Stop,"days ago si mar roxas nangunguna tv ads. then suddenly ngayon, biglang si binay lang? biglang no mention... [url]",1,0
