method,text,predicted,actual
TagTok_Slang_Stop,[ mention ] wala nakaupo si duterte nasa kulungan roxas paningin,0,1
TagTok_Slang_Stop,i'm dying a little inside .,0,1
TagTok_Slang_Stop,poe should drop out in favor of roxas to galvanize duterte 's win . even poe 's supporters will not vote for that shit .,0,1
TagTok_Slang_Stop,' pag tinanong si binay sex or chocolates syempre sasabihin sex ... ayaw cannibalism # pilipinasdebates2016,0,1
TagTok_Slang_Stop,make me rap on # 7thbananaversary boooooooo for binay - dinay,0,1
TagTok_Slang_Stop,rt [ mention ] : napapalipat bigla channel tv si jejemon binay nasa screen . juice ko . parang end of the world ' pag …,0,1
TagTok_Slang_Stop,"cong toby tiangco : batikos , birada kay vp binay nya tiisin naririnig nyang kahirapan , reklamo nya tiisin",0,1
TagTok_Slang_Stop,"binay candy , mar kalendaryo . kainis . ? ? [ url ]",0,1
TagTok_Slang_Stop,"alaga baste : durian , may amoy paolo : tsinelas , naka - rubber luis : alampay , nakalaylay sandro : bank accounts , malaki binay : uling , maitim # rp69fanfic",0,1
TagTok_Slang_Stop,""" makapoy - mar roxas "" oo makapoy - dj hahahahahaha qtqt . kapoy taping j ? [ mention ] # psypagyanig",0,1
TagTok_Slang_Stop,mar roxas on calls for sen . poe to inhibit from mamasapano probe : it 's not for me to comment on somebody else 's conduct [ mention ],0,1
TagTok_Slang_Stop,"puro disqualification cases presidentiable , si binay tuwang tuwa nakalimutan isyu kanya . [ mention ]",0,1
TagTok_Slang_Stop,"daya zamboanga . si duterte binoto , roxas lumabas resibo . ? ? ? ? # halalan2016",0,1
TagTok_Slang_Stop,"miriam and duterte splitting votes , mar in there ... just means that the unqualified "" bagito "" ' kano american in poe will run away with this :(",0,1
TagTok_Slang_Stop,i can't even believe that mar roxas is on 2nd place in the most number of votes for the presidential candidacy . is this for real ?,0,1
TagTok_Slang_Stop,"‘ give it up , mar , if you cheat you’ll destroy this country ’ - an open letter to mar roxas [ url ]",0,1
TagTok_Slang_Stop,aba naito si binay ? ? ? # abscbnzerointegrity [ url ],0,1
TagTok_Slang_Stop,[ mention ] .. which is a lie .. it was binay 's spox who first made public grace poe 's problem on residency ba ? [ mention ] [ mention ],0,1
TagTok_Slang_Stop,""" [ mention ] : so chance manalo mar roxas ? mas malaki siguro chance malasing ngayong weekend . """,0,1
TagTok_Slang_Stop,"trillanes : poor turning blind eye on binay ’s lies , corruption [ url ] | via inquirer",0,1
TagTok_Slang_Stop,""" oh my gaaaahd "" — binay oh my ghad binay . try looking your mistakes din . makasisi eh .",0,1
TagTok_Slang_Stop,# robredo : … [ url ],0,1
TagTok_Slang_Stop,"[ mention ] "" pero iba , maraming nagawa "" tf binay ? ? ? ? ? ? ? ? ? ? ? ?",0,1
TagTok_Slang_Stop,"binay as president and bong bong marcos as vice - president ? lol . hay , naku , pilipinas ... [ url ]",0,1
TagTok_Slang_Stop,mds doesn't deserve to be the one with the least votes and the fact that binay & amp ; roxas are winning over mds ? ? bye shut up,0,1
TagTok_Slang_Stop,# pilipinasdebates2016,0,1
TagTok_Slang_Stop,"maraming salamat [ mention ] president , mar roxas , trillanes for endorsing mayor duterte .. your hate has showed how scared you are ,",0,1
TagTok_Slang_Stop,naiinis advertisement binay ? madami nagawa ? kaya ? makati lagi binibida eh vp sya ?,0,1
TagTok_Slang_Stop,# du30 ? ?,0,1
TagTok_Slang_Stop,rt [ mention ] : plastic binay .,0,1
TagTok_Slang_Stop,[ url ],0,1
TagTok_Slang_Stop,# onlybinayagainstrape,0,1
TagTok_Slang_Stop,scandal si binay ? ? ? ? ? ? ? ?,0,1
TagTok_Slang_Stop,"binay : pagkain , trabaho , makapag - aral namamatay kahirapan . # bilangpilipino | [ mention ]",0,1
TagTok_Slang_Stop,mas sumasakit lalo ulo only binay to : -\,0,1
TagTok_Slang_Stop,"[ mention ] i feel legitimately sick . apparently , in gma , poe and roxas have switched ranks , but duterte 's definitely far and away .",0,1
TagTok_Slang_Stop,but roxas is too arrogant ( and desperate ) and he won't do that just to not have duterte as president [ url ],0,1
TagTok_Slang_Stop,"rt [ mention ] : duterte has kill jokes , miriam has hugot , binay has nognog ; while grace nervously laughs and somewhere mar fails a fist bump .",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] we ? kaalyado to binay 's exd haha joke,0,1
TagTok_Slang_Stop,# abscbnirresponsible [ url ],0,1
TagTok_Slang_Stop,"[ adm :] mayaman makati ayala , mahirap makati binay . talamak problema droga [ url ]",0,1
TagTok_Slang_Stop,[ mention ] mas chance siyang manalo compared to mar roxas huli rating . hahahaha,0,1
TagTok_Slang_Stop,"dakilang epal balat lupa , mar roxas po . ? ? [ url ]",0,1
TagTok_Slang_Stop,nakain satanas kay jojo binay sumanib ?,0,1
TagTok_Slang_Stop,"bulsa aquino , roxas lalo binay . # yolandaph [ url ]",0,1
TagTok_Slang_Stop,hakot poe,0,1
TagTok_Slang_Stop,"mar roxas said he will be the "" flavor of the month "" on 9 election , only problem is he never became # 1 and can only win by hocus pcos",0,1
TagTok_Slang_Stop,"i could not , for the life of me , take mar roxas seriously",0,1
TagTok_Slang_Stop,hahhahahahhahah anak man diy binay woy [ url ],0,1
TagTok_Slang_Stop,iisipin wala kay roxas poe suporta inc daming plano mapataob si duterte .,0,1
TagTok_Slang_Stop,"botante , tignan ninyo balota ninyo maigi . kumakalat magkadikit pangalan duterte roxas . baka mapunta kay roxas boto .",0,1
TagTok_Slang_Stop,# pilipinasdebates2016,0,1
TagTok_Slang_Stop,# abscbnnewsishoax,0,1
TagTok_Slang_Stop,si grace poe pinapaatras ? si mar roxas ? nakaisip ? ?,0,1
TagTok_Slang_Stop,binay as terror masa [ url ],0,1
TagTok_Slang_Stop,presidential disaster mar roxas is trending on twitter . but not in the way he would like . # marumi # daangmadulas,0,1
TagTok_Slang_Stop,"rt [ mention ] : whoever said that mar roxas equates to good governance must be out of her mind , just look how he handled yolanda & amp ; it …",0,1
TagTok_Slang_Stop,"rt [ mention ] : only binay touches my skin , who touches yours ?",0,1
TagTok_Slang_Stop,think the brighter side of life : regine velasquez will not vote for mar roxas and was banned to ... [ url ],0,1
TagTok_Slang_Stop,me : wala akong pake,0,1
TagTok_Slang_Stop,? ? ? ?,0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] he is the partner of binay in corruption ?,0,1
TagTok_Slang_Stop,rt [ mention ] : only binay . parang just julia . ganern ? ? ? ? ? ? ? # cant,0,1
TagTok_Slang_Stop,"i real dead serious about voting for the tricycle driver llamas if one would pose roxas , binay , or even pamatong as the other choices .",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] [ mention ] omg pagnaka upo itong pamilyang binay malacanang patay pilipinas balik sick manof asia,0,1
TagTok_Slang_Stop,# binaymanalo,0,1
TagTok_Slang_Stop,grabe kinaya kay binay ! [ mention ] [ mention ] [ mention ] ? ? ? ? ? ? ? ? [ url ],0,1
TagTok_Slang_Stop,""" vp jejomar binay is still the man to beat eleksyon anong mangyari "" beat ( verb ) - to hit continuously to inflict pain or injury",0,1
TagTok_Slang_Stop,hahahahhahhaha i cant even . mamamatay sayo binay leche [ url ],0,1
TagTok_Slang_Stop,' nega ' ba talaga ? | binay camp blames lp for ' attack ads ' [ url ] | via news 5,0,1
TagTok_Slang_Stop,"bastos , binay supporters # pilipinasdebates2016",0,1
TagTok_Slang_Stop,rt [ mention ] : binay kikiam squidball niluto ? ? ? ? ? ? ? ? [ url ],0,1
TagTok_Slang_Stop,sana manalo si binay # christmaswish,0,1
TagTok_Slang_Stop,asan si binay ? [ url ],0,1
TagTok_Slang_Stop,matuwid si duterte mirriam santiago makakabigay nyan . oh come on .,0,1
TagTok_Slang_Stop,[ url ],0,1
TagTok_Slang_Stop,"~aba'y magluksa kau buhay supporter poe , mar , binay haha puro kau pera pera pera inyong ... [ url ]",0,1
TagTok_Slang_Stop,oily binay ? ? ? ? ? ?,0,1
TagTok_Slang_Stop,"nakakainis pangalan miriam baba roxas , binay .",0,1
TagTok_Slang_Stop,if we believe that we are fools too .,0,1
TagTok_Slang_Stop,black lady makati ? ? ? ? nancy binay dafuqqqq,0,1
TagTok_Slang_Stop,[ mention ] 1 to sawa no term limit- binay,0,1
TagTok_Slang_Stop,"epal mar roxas , epal lp . # notomarroxas # notolp # notomar [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : hanga kay sen miriam defensor . ads , samantalang si roxas , poe binay daming pera . pano nyo …",0,1
TagTok_Slang_Stop,cayetano to binay : pagsinabi itigil corruption ? bang itigil corrupt corruption ? # bilangpilipino | [ mention ],0,1
TagTok_Slang_Stop,mas importante manalo si binay kesa issue same sex marriage . # notobinay,0,1
TagTok_Slang_Stop,matanggap nauungusan nina binay roxas si miriam . philippines come on :( # halalanresults,0,1
TagTok_Slang_Stop,""" [ mention ] : binay : poverty , not corruption , moral issue of the time [ url ] [ url ] fuck yourself !",0,1
TagTok_Slang_Stop,duterte till the end,0,1
TagTok_Slang_Stop,"rt [ mention ] : [ mention ] hahaha ! so if poe wins , lp cheated . if binay wins , lp cheated . if mar wins , lp cheated . [ mention ]",0,1
TagTok_Slang_Stop,rt [ mention ] : mar roxas ’ mouth is his own worst enemy - get real post [ url ],0,1
TagTok_Slang_Stop,# psypagyanig,0,1
TagTok_Slang_Stop,binay roxas : so uwi kami ? atras ganern ?,0,1
TagTok_Slang_Stop,atrasan for poe . so lousy of # roxas2016 to think that # poe [ url ],0,1
TagTok_Slang_Stop,uplb si vp binay . aktibista students dun ? ?,0,1
TagTok_Slang_Stop,si mar roxas next president ( malamang mangyayari ) matuwid maaasahan . asawa baluktot e. # biasabscbn,0,1
TagTok_Slang_Stop,"trillanes , mas natatakot umano kay duterte pagpatay kay vp binay tinawag "" magnanakaw "" # dzmmteleikawnaba | via …",0,1
TagTok_Slang_Stop,nagsasayang effort .,0,1
TagTok_Slang_Stop,do angel si binay ? ? ? ? jusmiyo haha,0,1
TagTok_Slang_Stop,"mar roxas : nagpasok contraband airport , pa'no problema gobyerno ' yun ? me : * facepalm * # laglagbala",0,1
TagTok_Slang_Stop,why tf is roxas next to duterte ? sounds fishy,0,1
TagTok_Slang_Stop,binoto si duterte bket pangalan roxas lumabas resibo ? ? ? ? ?,0,1
TagTok_Slang_Stop,# mambobolangduterte,0,1
TagTok_Slang_Stop,so he was among the closet rich ?,0,1
TagTok_Slang_Stop,so hell excited ! either duterte and poe is going to be the president but definetly not mar roxas ! desperate . # election2016,0,1
TagTok_Slang_Stop,""" [ mention ] : if you're not for roxas you are for binay . duh . "" [ mention ] [ mention ] [ mention ] [ mention ] [ mention ]",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ],0,1
TagTok_Slang_Stop,sorry binay :3,0,1
TagTok_Slang_Stop,"why did binay , poe , roxas , santiago snub # theleaderiwant forum ? – voters … [ url ] # quezon # news",0,1
TagTok_Slang_Stop,# binay2016 : the question is not whether binay is bad but whether he will be badder - rappler [ url ],0,1
TagTok_Slang_Stop,[ mention ] sana makulong binay .. pra tularan iba ..,0,1
TagTok_Slang_Stop,"mars , bungis , kap , pndak , negneg , hirap . nasayo lahat.ikaw anak binay ? ? [ mention ] [ url ]",0,1
TagTok_Slang_Stop,leni robredo on mmk . 3 days before the official campaign season starts . hmm … ayaw mar roxas drama .,0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] kakuripot binay ! hayst . haha . ? ?,0,1
TagTok_Slang_Stop,bumoboto kay roxas binay shet ? [ url ],0,1
TagTok_Slang_Stop,"‘ give it up , mar , if you cheat you’ll destroy this country ’ - an open letter to mar roxas [ url ]",0,1
TagTok_Slang_Stop,"sandro : * blushing * not there , babe . i'm ticklish . jojo binay : * turns on the lights * i've been watching you the whole time . # rp69fanfic",0,1
TagTok_Slang_Stop,[ mention ] not like that wharton - bred mar roxas whose using the p. i. word an outburst wack wack is the height of kabastusan,0,1
TagTok_Slang_Stop,""" know the difference "" binay loves the poor while du30 hates poverty . roxas is known for fraud leader while du30 ... [ url ]",0,1
TagTok_Slang_Stop,senator antonio trillanes iv : vice president jejomar binay lied in tv ad on senate probe [ url ] [ url ],0,1
TagTok_Slang_Stop,"as in grabe si mar roxas . presidential debate halos galit kay poe , tapos ngayon ?",0,1
TagTok_Slang_Stop,"miski ilang artista mag endorse kay mar roxas , mananalo yan . alam ninyo iyan bakit . ? ? ?",0,1
TagTok_Slang_Stop,binoto si duterte lumabas roxas ahahaay ..,0,1
TagTok_Slang_Stop,i love boodle fight . si binay makaka boodle . titiisin gutom . mag mang inasal . [ url ],0,1
TagTok_Slang_Stop,"when binay was heckled in uplb , dutertards rejoiced . when duterte was asked a legitimate question , dutertards cried foul . # doublestandards",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] [ mention ] kamuka mo onyok / binay,0,1
TagTok_Slang_Stop,duterte : beast mode,0,1
TagTok_Slang_Stop,i can't be the only one annoyed with that mar roxas ad right ? ? ? nakazoom in mukha nsnlenxhsba,0,1
TagTok_Slang_Stop,# pagbabago,0,1
TagTok_Slang_Stop,kay binay libu - libong pilipino nagrereklamong kurakot sya ? :( haha,0,1
TagTok_Slang_Stop,"i'm really not a yellow supporter , god knows how much i revile mar roxas , but i'm for # labanleni . just not bbm . just not bbm . just not bbm .",0,1
TagTok_Slang_Stop,"masamang mag ambisyon : starring balikbayan poe , kurimaw binayag . # karapatanko duterte 4ever cayetano . [ url ]",0,1
TagTok_Slang_Stop,"vp binay , yellow govt wala pki.alam # abscbnnewsishoax [ mention ] [ mention ] [ url ]",0,1
TagTok_Slang_Stop,"rt [ mention ] : island nlang bumuo kayo sariling gobierno with nancy binay , pacquiao , neri , dino , isko and alma moreno ! [ url ]",0,1
TagTok_Slang_Stop,binay says mar is blinded by ambition . he did not say he too . ? ?,0,1
TagTok_Slang_Stop,"si [ mention ] about plan ba roxas , leni , aquino e papanalo si leni impeach si duterte!no to leni ! # halalan2016 # bbm4vp",0,1
TagTok_Slang_Stop,# halalan2016,0,1
TagTok_Slang_Stop,paglipat gma si mar roxas bumungad nakakatakot,0,1
TagTok_Slang_Stop,hahayaan ba nating buong pilipinas nakawan binay ? naman ! to magandang biro . # notobinay [ url ],0,1
TagTok_Slang_Stop,"if binay or mar wins the presidential election , i will certainly migrate to other country and will not going back to the philippines anymore",0,1
TagTok_Slang_Stop,i just watched the interview with mar roxas and it was very disappointing,0,1
TagTok_Slang_Stop,"halatang pinag - iinitan si mayor binay ( im not pro or anti ) like hello ? makati nakikita nila , why not other places ? ? ? ? ?",0,1
TagTok_Slang_Stop,"binay : marunong akong maglaba , mamalengke , magplantsa edi katulong gago",0,1
TagTok_Slang_Stop,its either santiago or duterte si roxas puta,0,1
TagTok_Slang_Stop,# phvote,0,1
TagTok_Slang_Stop,"[ mention ] we need discipline ' lo ! and over neggy binay , trapoe , marepal ? i'd go for duterte lang , miriam sana kaso # du30",0,1
TagTok_Slang_Stop,"aquino , knowing that roxas will lose against duterte , echoes roxas ' plan to unite all other presidential candidates to turn down duterte .",0,1
TagTok_Slang_Stop,"[ mention ] [ mention ] lagi , nagmamalasakit nakakalimutan :( buti si binay",0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] binayaran spotted . pagiging bias taga makati ako .,0,1
TagTok_Slang_Stop,""" [ mention ] : vp binay : i won’t back out from 2016 race [ url ] you won't be voted into office . you don't deserve it .",0,1
TagTok_Slang_Stop,nganung same2 rjod ug vote si poe ug mar roxas hmmm please ayaw please dont let those cheaters win [ url ],0,1
TagTok_Slang_Stop,# shorthorrorstory,0,1
TagTok_Slang_Stop,binay says bullshit,0,1
TagTok_Slang_Stop,"nakakainis yun , "" bakit kay binay .... "" ate mayor makati dati kinailangan magpasikat non =) ) ) )",0,1
TagTok_Slang_Stop,roxas to poe,0,1
TagTok_Slang_Stop,binay pangulo ? eh ngayong bise makati pinauunlad eh . ? ?,0,1
TagTok_Slang_Stop,[ mention ] [ mention ] [ mention ] oo eh haha daya iyan si binay,0,1
TagTok_Slang_Stop,they really want to lost their integrity . it is obviously part of yellow ... [ url ],0,1
TagTok_Slang_Stop,just saw binay 's tvc . srsly no tax for 30k and below salary ? talk to my hand . it needs gradual change biglaan .,0,1
TagTok_Slang_Stop,"pag nanalo ' tong sina alma moreno , binay , pacquiao atbp . ayawan talaga . # prayforparis , lets # prayforthephilippines dapat .",0,1
TagTok_Slang_Stop,"[ mention ] mar roxas is king of denial , and his party is buying ?",0,1
TagTok_Slang_Stop,binay hired an olivia pope ! daming pera ! [ url ],0,1
TagTok_Slang_Stop,hinimatay abogado vp binay nagulat inilaking yaman binay .,0,1
TagTok_Slang_Stop,naaasar pag nakikita si binay,0,1
TagTok_Slang_Stop,kinuha # binay si # almamoreno tsk . let 's not put more morons in the public office guys . please [ url ],0,1
TagTok_Slang_Stop,# marroxas ph presd'l candidates # halalan2016 [ mention ] [ mention ] dont use children an insult to bantay bata # du30 [ url ],0,1
TagTok_Slang_Stop,"santiago - poor health , tandem with bbm ; poe -inexperienced ; duterte - no diplomacy ; binay - corruption ; roxas - incompetent ( dotc )",0,1
TagTok_Slang_Stop,mar roxas inangkin proyekto gloria arroyo ( laguindingan airport ) ito'y bunga daang ... [ url ],0,1
TagTok_Slang_Stop,wala silang napatunayan puro bintang lang . commented on : binay camp : no regrets about strategy vs allegations : [ url ],0,1
TagTok_Slang_Stop,rt [ mention ] : aray . kailan matatapos itong nakakasulasok pagkakamkam binay pamilya nia pera pilipinas ? [ url ],0,1
TagTok_Slang_Stop,tatakbo si duterte so mahahati boto miriam tapos si binay mananalo tangna,0,1
TagTok_Slang_Stop,"rt [ mention ] : "" only binay touches my skin""dafuq ? ? ? ? ?",0,1
TagTok_Slang_Stop,"[ mention ] if malacañang can't solve this laglag - bala mo , might as well laglag- mar roxas 2016 # phvote",0,1
